instance,alg,candName,targName,conf,realConf,order,AMC_Token_Path,Ontobuilder_Term_Match,WordNet_Jiang_Conrath
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POHeader.poDate,0.155444444,0,1090,0.26111114,0.155444444,0.103412093
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo,0.155444444,0,1091,0.217094019,0.155444444,0.073493775
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo,0.155444444,0,1092,0.208452046,0.155444444,0.080077383
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.yourPartnerNumber,PO.POHeader.poDate,0.155434174,0,1093,0.339047611,0.155434174,0.074310248
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitOfMeasure,PO.Contact,0.155411255,0,1094,0.208628416,0.155411255,0.1049045
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POHeader.poDate,0.155,0,1095,0.469047606,0.155,0.070180977
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POLines.Item.unitPrice,0.154444444,0,1096,0.237962961,0.154444444,0.110832881
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POHeader,0.154444444,0,1097,0.293406636,0.154444444,0.063817417
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POHeader.poNumber,0.154444444,0,1098,0.298397452,0.154444444,0.539220477
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POBillTo,0.154102564,0,1099,0.358956039,0.154102564,0.078873231
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POBillTo,0.154102564,0,1100,0.358956039,0.154102564,0.078873231
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.uom,0.153968254,0,1101,0.325860798,0.153968254,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.uom,0.153968254,0,1102,0.279432237,0.153968254,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POHeader.poNumber,0.153824786,0,1103,0.364194125,0.153824786,0.085056202
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POHeader.poNumber,0.153824786,0,1104,0.335622698,0.153824786,0.085056202
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POShipTo.attn,0.153809524,0,1105,0.221694142,0.153809524,0.057896485
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POBillTo.attn,0.153809524,0,1106,0.209194139,0.153809524,0.057896485
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POLines,0.153333333,0,1107,0.186752126,0.153333333,0.075945817
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO,0.153333333,0,1108,0.153418794,0.153333333,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POShipTo.stateProvince,0.1525,0,1109,0.245041326,0.1525,0.08803853
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO.POBillTo.stateProvince,0.1525,0,1110,0.220247924,0.1525,0.08803853
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.street1,0.152380952,0,1111,0.225061044,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.street2,0.152380952,0,1112,0.225061044,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.street3,0.152380952,0,1113,0.225061044,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POShipTo.street4,0.152380952,0,1114,0.225061044,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.street1,0.152380952,0,1115,0.221855924,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.street2,0.152380952,0,1116,0.221855924,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.street3,0.152380952,0,1117,0.221855924,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POBillTo.street4,0.152380952,0,1118,0.221855924,0.152380952,0.098712392
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POShipTo.country,0.152380952,0,1119,0.237332106,0.152380952,0.070116992
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo.country,0.152380952,0,1120,0.267887682,0.152380952,0.070116992
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POShipTo.postalCode,0.152222222,0,1121,0.272727281,0.152222222,0.077880052
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POBillTo.postalCode,0.152222222,0,1122,0.25757575,0.152222222,0.077880052
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POLines.count,0.152222222,0,1123,0.188644677,0.152222222,0.07128485
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partDescription,PO,0.151666667,0,1124,0.14795205,0.151666667,0
Excel2CIDX,exactMatch,PurchaseOrder,PO.Contact.contactPhone,0.151209707,0,1125,0.258571446,0.151209707,0.085258355
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo,0.151111111,0,1126,0.181730777,0.151111111,0.064030097
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POLines.startAt,0.151111111,0,1127,0.267094016,0.151111111,0.072958877
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POHeader,0.151,0,1128,0.215064108,0.151,0.078172916
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POHeader.poNumber,0.151,0,1129,0.246723652,0.151,0.102687929
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POLines.Item.uom,0.15,0,1130,0.467094064,0.15,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POLines.Item.qty,0.15,0,1131,0.467094064,0.15,0.03116207
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item,PO.Contact,0.15,0,1132,0.163736254,0.15,0.066740745
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POShipTo.city,0.15,0,1133,0.423695028,0.15,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POBillTo.city,0.15,0,1134,0.423695028,0.15,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POLines.Item,0.15,0,1135,0.35667187,0.15,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POLines.Item,0.15,0,1136,0.329945028,0.15,0.066740745
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.line,0.15,0,1137,0.340903521,0.15,0.071452028
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POLines.Item,0.15,0,1138,0.347802222,0.15,0.065049893
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address,PO.POLines.Item.line,0.15,0,1139,0.356776595,0.15,0.069517492
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POShipTo.city,0.15,0,1140,0.366575092,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POShipTo.attn,0.15,0,1141,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POBillTo.city,0.15,0,1142,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POBillTo.attn,0.15,0,1143,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines.Item.line,0.15,0,1144,0.349670351,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POShipTo.city,0.15,0,1145,0.366575092,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POShipTo.attn,0.15,0,1146,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POBillTo.city,0.15,0,1147,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POBillTo.attn,0.15,0,1148,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines.Item.line,0.15,0,1149,0.349670351,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POShipTo.city,0.15,0,1150,0.366575092,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POShipTo.attn,0.15,0,1151,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POBillTo.city,0.15,0,1152,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POBillTo.attn,0.15,0,1153,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines.Item.line,0.15,0,1154,0.349670351,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POShipTo.city,0.15,0,1155,0.366575092,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POShipTo.attn,0.15,0,1156,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POBillTo.city,0.15,0,1157,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POBillTo.attn,0.15,0,1158,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines.Item.line,0.15,0,1159,0.349670351,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POLines.Item.line,0.15,0,1160,0.335384637,0.15,0.119710279
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street1,0.15,0,1161,0.390384614,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street2,0.15,0,1162,0.390384585,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street3,0.15,0,1163,0.390384585,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POShipTo.street4,0.15,0,1164,0.390384585,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street1,0.15,0,1165,0.401098907,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street2,0.15,0,1166,0.401098877,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street3,0.15,0,1167,0.401098877,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.city,PO.POBillTo.street4,0.15,0,1168,0.401098877,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.city,0.15,0,1169,0.423695058,0.15,0.065846756
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POShipTo.attn,0.15,0,1170,0.423695058,0.15,0.056848352
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.city,0.15,0,1171,0.423695058,0.15,0.065846756
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POBillTo.attn,0.15,0,1172,0.423695058,0.15,0.056848352
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item,0.15,0,1173,0.261195064,0.15,0.066740745
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.line,0.15,0,1174,0.279792428,0.15,0.071452028
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item,0.15,0,1175,0.28976649,0.15,0.065049893
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address,PO.POLines.Item.line,0.15,0,1176,0.305189252,0.15,0.069517492
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POShipTo.city,0.15,0,1177,0.366575062,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POShipTo.attn,0.15,0,1178,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POBillTo.city,0.15,0,1179,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POBillTo.attn,0.15,0,1180,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines.Item.line,0.15,0,1181,0.306813151,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POShipTo.city,0.15,0,1182,0.366575062,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POShipTo.attn,0.15,0,1183,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POBillTo.city,0.15,0,1184,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POBillTo.attn,0.15,0,1185,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines.Item.line,0.15,0,1186,0.306813151,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POShipTo.city,0.15,0,1187,0.366575092,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POShipTo.attn,0.15,0,1188,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POBillTo.city,0.15,0,1189,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POBillTo.attn,0.15,0,1190,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POLines.Item.line,0.15,0,1191,0.306813151,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POShipTo.city,0.15,0,1192,0.366575062,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POShipTo.attn,0.15,0,1193,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POBillTo.city,0.15,0,1194,0.353241742,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POBillTo.attn,0.15,0,1195,0.385384619,0.15,0.06008183
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POLines.Item.line,0.15,0,1196,0.306813151,0.15,0.069428739
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POLines.Item.line,0.15,0,1197,0.288956016,0.15,0.119710279
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street1,0.15,0,1198,0.390384614,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street2,0.15,0,1199,0.390384614,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street3,0.15,0,1200,0.390384614,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POShipTo.street4,0.15,0,1201,0.390384614,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street1,0.15,0,1202,0.401098907,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street2,0.15,0,1203,0.401098907,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street3,0.15,0,1204,0.401098907,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.city,PO.POBillTo.street4,0.15,0,1205,0.401098907,0.15,0.096685142
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POLines.Item.qty,0.15,0,1206,0.208814099,0.15,0.061598015
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item,0.15,0,1207,0.180481434,0.15,0.066740745
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.line,0.15,0,1208,0.182921261,0.15,0.071452028
Excel2CIDX,exactMatch,PurchaseOrder,PO.POLines.Item.partNo,0.149935897,0,1209,0.214285716,0.149935897,0.127238035
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.Contact.contactName,0.149458874,0,1210,0.303741485,0.149458874,0.079950714
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POLines.Item.partNo,0.149444444,0,1211,0.449999988,0.149444444,0.151443848
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POLines,0.149444444,0,1212,0.186752126,0.149444444,0.071363821
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POLines.Item.unitPrice,0.148730159,0,1213,0.366428554,0.148730159,0.085530354
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POLines.Item.unitPrice,0.148730159,0,1214,0.34535715,0.148730159,0.085530354
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POLines.Item.unitPrice,0.148730159,0,1215,0.254232794,0.148730159,0.085530354
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact,PO.POHeader,0.148412698,0,1216,0.389324933,0.148412698,0.066479676
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.country,PO.POHeader,0.148412698,0,1217,0.358516455,0.148412698,0.073606106
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo,PO.POHeader,0.148412698,0,1218,0.38278389,0.148412698,0.116701166
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact,PO.POHeader,0.148412698,0,1219,0.348508626,0.148412698,0.066479676
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.country,PO.POHeader,0.148412698,0,1220,0.322802186,0.148412698,0.073606106
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.Contact,0.148412698,0,1221,0.139926732,0.148412698,0.086794726
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact,PO.POHeader,0.148412698,0,1222,0.499450535,0.148412698,0.066479676
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POHeader,0.148333333,0,1223,0.245787546,0.148333333,0.063154338
Excel2CIDX,exactMatch,PurchaseOrder,PO,0.148269231,1,1224,0.184615389,0.148269231,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.stateProvince,PO.POLines.Item.partNo,0.148269231,0,1225,0.339880943,0.148269231,0.104604075
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.stateProvince,PO.POLines.Item.partNo,0.148269231,0,1226,0.313095212,0.148269231,0.104604075
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POShipTo.country,0.147936508,0,1227,0.223479837,0.147936508,0.097027721
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.partNumber,PO.POBillTo.country,0.147936508,0,1228,0.206813186,0.147936508,0.097027721
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POShipTo.country,0.147936508,0,1229,0.213553116,0.147936508,0.078517331
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POBillTo.country,0.147936508,0,1230,0.1964591,0.147936508,0.078517331
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.quantity,PO.POLines.Item.uom,0.147222222,0,1231,0.458760679,0.147222222,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo,PO.POLines.Item.unitPrice,0.147063492,0,1232,0.368342191,0.147063492,0.055080151
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines.Item.unitPrice,0.147063492,0,1233,0.3533189,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines.Item.unitPrice,0.147063492,0,1234,0.3533189,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines.Item.unitPrice,0.147063492,0,1235,0.3533189,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines.Item.unitPrice,0.147063492,0,1236,0.3533189,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines.Item.unitPrice,0.147063492,0,1237,0.350974053,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines.Item.unitPrice,0.147063492,0,1238,0.350974053,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POLines.Item.unitPrice,0.147063492,0,1239,0.350974053,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POLines.Item.unitPrice,0.147063492,0,1240,0.350974053,0.147063492,0.082647298
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POShipTo.entityidentifider,0.146821153,0,1241,0.196722269,0.146821153,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.POBillTo.entityidentifider,0.146821153,0,1242,0.17886512,0.146821153,0
Excel2CIDX,exactMatch,PurchaseOrder.Items,PO.Contact,0.146666667,0,1243,0.167912096,0.146666667,0.066740745
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POHeader.poNumber,0.146666667,0,1244,0.256730765,0.146666667,0.070055361
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POLines.startAt,0.146666667,0,1245,0.263390303,0.146666667,0.074096286
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.e-mail,PO.Contact,0.146666667,0,1246,0.388522565,0.146666667,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street1,PO.POLines.count,0.146666667,0,1247,0.315506727,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street2,PO.POLines.count,0.146666667,0,1248,0.315506727,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street3,PO.POLines.count,0.146666667,0,1249,0.315506727,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.street4,PO.POLines.count,0.146666667,0,1250,0.315506727,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.e-mail,PO.Contact,0.146666667,0,1251,0.40439561,0.146666667,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street1,PO.POLines.count,0.146666667,0,1252,0.267887682,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street2,PO.POLines.count,0.146666667,0,1253,0.267887682,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street3,PO.POLines.count,0.146666667,0,1254,0.267887682,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.street4,PO.POLines.count,0.146666667,0,1255,0.267887682,0.146666667,0.057679726
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderNum,PO.POLines.Item.line,0.146666667,0,1256,0.20256409,0.146666667,0.075945817
Excel2CIDX,exactMatch,PurchaseOrder.Header.orderDate,PO.POLines.Item.uom,0.146666667,0,1257,0.193189099,0.146666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.e-mail,PO.Contact,0.146666667,0,1258,0.337087929,0.146666667,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.yourAccountCode,PO.POHeader.poNumber,0.146111111,0,1259,0.440374464,0.146111111,0.072793575
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.contactName,PO,0.145887446,0,1260,0.21381475,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Contact.companyName,PO,0.145887446,0,1261,0.204945058,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.contactName,PO,0.145887446,0,1262,0.234222919,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Contact.companyName,PO,0.145887446,0,1263,0.222802192,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.contactName,PO,0.145887446,0,1264,0.116117209,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.Contact.companyName,PO,0.145887446,0,1265,0.119937196,0.145887446,0
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.itemNumber,PO.POLines.Item.qty,0.145555556,0,1266,0.46339035,0.145555556,0.031924087
Excel2CIDX,exactMatch,PurchaseOrder.DeliverTo.Address.postalCode,PO.POLines.Item.uom,0.145555556,0,1267,0.339035243,0.145555556,0
Excel2CIDX,exactMatch,PurchaseOrder.InvoiceTo.Address.postalCode,PO.POLines.Item.uom,0.145555556,0,1268,0.296827435,0.145555556,0
Excel2CIDX,exactMatch,PurchaseOrder.Header.ourAccountCode,PO,0.145238095,0,1269,0.178100467,0.145238095,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer,PO.Contact.contactPhone,0.145079365,0,1270,0.29484126,0.145079365,0
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POBillTo,0.145,0,1271,0.240064114,0.145,0.066184206
Excel2CIDX,exactMatch,PurchaseOrder.Footer.totalValue,PO.POLines.Item.partNo,0.145,0,1272,0.23666665,0.145,0.090593354
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POShipTo.attn,0.144444444,0,1273,0.206410259,0.144444444,0.077106253
Excel2CIDX,exactMatch,PurchaseOrder.Items.itemCount,PO.POBillTo.attn,0.144444444,0,1274,0.189316243,0.144444444,0.077106253
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POShipTo.attn,0.144444444,0,1275,0.220384628,0.144444444,0.142478436
Excel2CIDX,exactMatch,PurchaseOrder.Items.Item.unitPrice,PO.POBillTo.attn,0.144444444,0,1276,0.212606832,0.144444444,0.142478436
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.Contact,0.144444444,0,1277,0.139340669,0.144444444,0.066479676
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POShipTo.country,0.144444444,0,1278,0.199018836,0.144444444,0.073606106
Excel2CIDX,exactMatch,PurchaseOrder.Header,PO.POBillTo.country,0.144444444,0,1279,0.181161687,0.144444444,0.073606106
